comments_before_basetime,comments_24_basetime,comments_48_24,comments_publ_24,Diff_52_53,links_before_basetime,links_24_basetime,links_48_24,links_publ_24,diff_8_7,Target
1,0,1,1,-1,0,0,0,0,0,
1,0,0,1,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
1,1,0,0,1,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
1,1,0,1,1,0,0,0,0,0,
1,0,1,1,-1,0,0,0,0,0,
1,0,0,1,0,0,0,0,0,0,
1,1,0,1,1,0,0,0,0,0,
1,0,1,1,-1,0,0,0,0,0,
1,0,0,1,0,0,0,0,0,0,
1,1,0,1,1,1,0,1,1,-1,
1,0,1,1,-1,1,0,0,1,0,
1,0,0,1,0,1,0,0,1,0,
10,0,0,10,0,1,0,0,1,0,
10,0,0,10,0,1,0,0,1,0,
10,0,0,10,0,1,0,0,1,0,
0,0,0,0,0,1,1,0,1,1,
0,0,0,0,0,1,0,1,1,-1,
0,0,0,0,0,1,0,0,1,0,
1,1,0,1,1,0,0,0,0,0,
1,0,1,1,-1,0,0,0,0,0,
1,0,0,1,0,0,0,0,0,0,
0,0,0,0,0,2,2,0,2,2,
0,0,0,0,0,5,3,2,5,1,
0,0,0,0,0,5,0,3,5,-3,
1,1,0,1,1,0,0,0,0,0,
1,0,1,1,-1,1,1,0,1,1,
1,0,0,1,0,1,0,1,1,-1,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
7,7,0,0,7,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
1,1,0,0,1,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
1,1,0,0,1,0,0,0,0,0,
1,0,1,0,-1,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
1,1,0,1,1,0,0,0,0,0,
3,2,1,1,1,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
1,1,0,0,1,0,0,0,0,0,
2,2,0,2,2,0,0,0,0,0,
2,0,2,2,-2,0,0,0,0,0,
2,0,0,2,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
2,2,0,2,2,0,0,0,0,0,
3,1,2,3,-1,0,0,0,0,0,
3,0,1,3,-1,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
1,1,0,1,1,0,0,0,0,0,
1,0,1,1,-1,0,0,0,0,0,
1,0,0,1,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
1,1,0,1,1,0,0,0,0,0,
1,0,1,1,-1,0,0,0,0,0,
1,1,0,1,1,0,0,0,0,0,
1,1,0,1,1,0,0,0,0,0,
1,1,0,1,1,0,0,0,0,0,
1,0,1,1,-1,0,0,0,0,0,
1,0,1,1,-1,0,0,0,0,0,
1,0,1,1,-1,0,0,0,0,0,
1,0,0,1,0,0,0,0,0,0,
1,0,0,1,0,0,0,0,0,0,
1,0,0,1,0,0,0,0,0,0,
1,1,0,1,1,0,0,0,0,0,
1,0,1,1,-1,0,0,0,0,0,
1,0,0,1,0,0,0,0,0,0,
1,1,0,1,1,0,0,0,0,0,
1,0,1,1,-1,0,0,0,0,0,
2,2,0,2,2,0,0,0,0,0,
1,0,0,1,0,0,0,0,0,0,
1,1,0,1,1,0,0,0,0,0,
3,1,2,2,-1,0,0,0,0,0,
2,2,0,2,2,0,0,0,0,0,
1,1,0,1,1,0,0,0,0,0,
1,1,0,1,1,0,0,0,0,0,
2,2,0,2,2,0,0,0,0,0,
1,0,1,1,-1,0,0,0,0,0,
3,0,1,2,-1,0,0,0,0,0,
2,0,2,2,-2,0,0,0,0,0,
1,0,1,1,-1,0,0,0,0,0,
1,0,1,1,-1,0,0,0,0,0,
2,0,2,2,-2,0,0,0,0,0,
1,0,0,1,0,0,0,0,0,0,
2,0,0,2,0,0,0,0,0,0,
1,0,0,1,0,0,0,0,0,0,
1,0,0,1,0,0,0,0,0,0,
2,0,0,2,0,0,0,0,0,0,
2,0,0,2,0,0,0,0,0,0,
1,1,0,1,1,0,0,0,0,0,
1,1,0,1,1,0,0,0,0,0,
1,1,0,1,1,0,0,0,0,0,
4,4,0,4,4,0,0,0,0,0,
1,1,0,1,1,0,0,0,0,0,
1,0,1,1,-1,0,0,0,0,0,
1,1,0,1,1,0,0,0,0,0,
1,0,1,1,-1,0,0,0,0,0,
4,4,0,4,4,0,0,0,0,0,
1,1,0,1,1,0,0,0,0,0,
1,0,1,1,-1,0,0,0,0,0,
5,1,4,5,-3,0,0,0,0,0,
1,1,0,1,1,0,0,0,0,0,
1,0,1,1,-1,0,0,0,0,0,
1,1,0,1,1,0,0,0,0,0,
1,0,0,1,0,0,0,0,0,0,
1,0,1,1,-1,0,0,0,0,0,
1,0,0,1,0,0,0,0,0,0,
6,2,4,5,-2,0,0,0,0,0,
1,1,0,1,1,0,0,0,0,0,
1,0,1,1,-1,0,0,0,0,0,
1,0,0,1,0,0,0,0,0,0,
5,0,1,5,-1,0,0,0,0,0,
1,0,1,1,-1,0,0,0,0,0,
1,0,0,1,0,0,0,0,0,0,
1,0,1,1,-1,0,0,0,0,0,
1,0,0,1,0,0,0,0,0,0,
1,0,0,1,0,0,0,0,0,0,
11,5,2,5,3,0,0,0,0,0,
1,0,1,1,-1,0,0,0,0,0,
1,0,0,1,0,0,0,0,0,0,
1,0,0,1,0,0,0,0,0,0,
1,0,0,1,0,0,0,0,0,0,
3,3,0,3,3,0,0,0,0,0,
1,0,0,1,0,0,0,0,0,0,
5,2,3,5,-1,0,0,0,0,0,
5,0,2,5,-2,0,0,0,0,0,
2,2,0,2,2,0,0,0,0,0,
1,1,0,1,1,0,0,0,0,0,
1,1,0,1,1,0,0,0,0,0,
1,1,0,1,1,0,0,0,0,0,
1,1,0,1,1,0,0,0,0,0,
1,1,0,1,1,0,0,0,0,0,
2,0,2,2,-2,0,0,0,0,0,
2,1,1,1,0,0,0,0,0,0,
1,0,1,1,-1,0,0,0,0,0,
1,1,0,1,1,0,0,0,0,0,
1,0,1,1,-1,0,0,0,0,0,
1,0,1,1,-1,0,0,0,0,0,
1,0,1,1,-1,0,0,0,0,0,
2,0,0,2,0,0,0,0,0,0,
2,0,1,1,-1,0,0,0,0,0,
1,0,0,1,0,0,0,0,0,0,
1,0,1,1,-1,0,0,0,0,0,
1,0,0,1,0,0,0,0,0,0,
1,1,0,1,1,0,0,0,0,0,
1,0,0,1,0,0,0,0,0,0,
1,0,0,1,0,0,0,0,0,0,
1,1,0,1,1,0,0,0,0,0,
5,5,0,5,5,0,0,0,0,0,
1,1,0,1,1,0,0,0,0,0,
1,0,0,1,0,0,0,0,0,0,
3,2,0,1,2,0,0,0,0,0,
1,0,1,1,-1,0,0,0,0,0,
1,0,1,1,-1,0,0,0,0,0,
5,0,5,5,-5,0,0,0,0,0,
1,0,1,1,-1,0,0,0,0,0,
1,0,0,1,0,0,0,0,0,0,
1,0,0,1,0,0,0,0,0,0,
5,0,0,5,0,0,0,0,0,0,
1,0,0,1,0,0,0,0,0,0,
2,2,0,2,2,0,0,0,0,0,
1,1,0,1,1,0,0,0,0,0,
3,1,2,2,-1,0,0,0,0,0,
1,0,1,1,-1,0,0,0,0,0,
1,1,0,1,1,0,0,0,0,0,
3,0,1,2,-1,0,0,0,0,0,
1,1,0,1,1,0,0,0,0,0,
1,0,0,1,0,0,0,0,0,0,
2,1,1,1,0,0,0,0,0,0,
1,0,1,1,-1,0,0,0,0,0,
1,1,0,1,1,0,0,0,0,0,
2,0,1,1,-1,0,0,0,0,0,
1,0,0,1,0,0,0,0,0,0,
1,0,1,1,-1,0,0,0,0,0,
1,0,0,1,0,0,0,0,0,0,
3,3,0,3,3,0,0,0,0,0,
3,0,3,3,-3,0,0,0,0,0,
1,1,0,1,1,0,0,0,0,0,
3,0,0,3,0,0,0,0,0,0,
2,2,0,2,2,0,0,0,0,0,
1,0,1,1,-1,0,0,0,0,0,
1,1,0,1,1,0,0,0,0,0,
1,1,0,1,1,0,0,0,0,0,
3,1,2,2,-1,0,0,0,0,0,
1,0,0,1,0,0,0,0,0,0,
1,0,1,1,-1,0,0,0,0,0,
1,1,0,1,1,0,0,0,0,0,
9,9,0,9,9,0,0,0,0,0,
1,0,1,1,-1,0,0,0,0,0,
1,1,0,1,1,0,0,0,0,0,
3,0,1,2,-1,0,0,0,0,0,
1,1,0,1,1,0,0,0,0,0,
1,0,0,1,0,0,0,0,0,0,
1,0,1,1,-1,0,0,0,0,0,
13,4,9,13,-5,0,0,0,0,0,
1,0,0,1,0,0,0,0,0,0,
2,2,0,2,2,0,0,0,0,0,
1,0,1,1,-1,0,0,0,0,0,
1,1,0,1,1,0,0,0,0,0,
1,0,1,1,-1,0,0,0,0,0,
1,0,0,1,0,0,0,0,0,0,
17,4,4,13,0,0,0,0,0,0,
2,0,2,2,-2,0,0,0,0,0,
1,0,0,1,0,0,0,0,0,0,
1,0,1,1,-1,0,0,0,0,0,
1,0,0,1,0,0,0,0,0,0,
2,0,0,2,0,0,0,0,0,0,
1,1,0,1,1,0,0,0,0,0,
2,1,0,1,1,0,0,0,0,0,
2,2,0,2,2,0,0,0,0,0,
1,0,1,1,-1,0,0,0,0,0,
2,0,2,2,-2,0,0,0,0,0,
1,0,0,1,0,0,0,0,0,0,
4,4,0,4,4,0,0,0,0,0,
1,1,0,1,1,0,0,0,0,0,
2,0,0,2,0,0,0,0,0,0,
2,2,0,2,2,0,0,0,0,0,
5,1,4,5,-3,0,0,0,0,0,
2,1,1,2,0,0,0,0,0,0,
1,1,0,1,1,0,0,0,0,0,
2,0,2,2,-2,0,0,0,0,0,
5,0,1,5,-1,0,0,0,0,0,
2,0,1,2,-1,0,0,0,0,0,
1,0,1,1,-1,0,0,0,0,0,
2,2,0,2,2,0,0,0,0,0,
2,0,0,2,0,0,0,0,0,0,
1,0,0,1,0,0,0,0,0,0,
3,1,2,3,-1,0,0,0,0,0,
1,1,0,1,1,0,0,0,0,0,
1,1,0,1,1,0,0,0,0,0,
3,0,1,3,-1,0,0,0,0,0,
1,0,1,1,-1,0,0,0,0,0,
1,0,1,1,-1,0,0,0,0,0,
4,4,0,4,4,0,0,0,0,0,
3,3,0,3,3,0,0,0,0,0,
1,0,0,1,0,0,0,0,0,0,
1,0,0,1,0,0,0,0,0,0,
6,2,4,6,-2,0,0,0,0,0,
1,1,0,1,1,0,0,0,0,0,
4,1,3,3,-2,0,0,0,0,0,
1,1,0,1,1,0,0,0,0,0,
6,0,2,6,-2,0,0,0,0,0,
1,1,0,1,1,0,0,0,0,0,
4,3,1,4,2,0,0,0,0,0,
4,0,1,3,-1,0,0,0,0,0,
1,1,0,1,1,0,0,0,0,0,
1,0,1,1,-1,0,0,0,0,0,
1,0,1,1,-1,0,0,0,0,0,
4,0,3,4,-3,0,0,0,0,0,
4,4,0,4,4,0,0,0,0,0,
1,0,1,1,-1,0,0,0,0,0,
1,0,0,1,0,0,0,0,0,0,
1,0,0,1,0,0,0,0,0,0,
5,1,4,5,-3,0,0,0,0,0,
1,0,0,1,0,0,0,0,0,0,
1,1,0,1,1,0,0,0,0,0,
5,0,1,5,-1,0,0,0,0,0,
1,0,1,1,-1,0,0,0,0,0,
1,0,0,1,0,0,0,0,0,0,
1,1,0,1,1,0,0,0,0,0,
1,0,1,1,-1,0,0,0,0,0,
1,1,0,1,1,0,0,0,0,0,
3,3,0,3,3,0,0,0,0,0,
2,2,0,2,2,0,0,0,0,0,
1,0,0,1,0,0,0,0,0,0,
1,0,1,1,-1,0,0,0,0,0,
1,1,0,1,1,0,0,0,0,0,
3,0,3,3,-3,0,0,0,0,0,
1,1,0,1,1,0,0,0,0,0,
2,0,2,2,-2,0,0,0,0,0,
1,0,0,1,0,0,0,0,0,0,
1,0,1,1,-1,0,0,0,0,0,
3,0,0,3,0,0,0,0,0,0,
2,2,0,2,2,0,0,0,0,0,
2,1,1,2,0,0,0,0,0,0,
2,0,0,2,0,0,0,0,0,0,
1,1,0,1,1,0,0,0,0,0,
2,2,0,2,2,0,0,0,0,0,
1,0,0,1,0,0,0,0,0,0,
2,0,2,2,-2,0,0,0,0,0,
2,0,1,2,-1,0,0,0,0,0,
2,1,1,2,0,0,0,0,0,0,
2,0,2,2,-2,0,0,0,0,0,
2,0,0,2,0,0,0,0,0,0,
1,1,0,1,1,0,0,0,0,0,
5,5,0,5,5,0,0,0,0,0,
2,0,1,2,-1,0,0,0,0,0,
2,0,0,2,0,0,0,0,0,0,
1,0,1,1,-1,0,0,0,0,0,
5,0,5,5,-5,0,0,0,0,0,
3,3,0,3,3,0,0,0,0,0,
1,0,0,1,0,0,0,0,0,0,
10,10,0,10,10,0,0,0,0,0,
6,1,0,5,1,0,0,0,0,0,
2,2,0,2,2,0,0,0,0,0,
4,1,3,4,-2,0,0,0,0,0,
11,1,10,10,-9,0,0,0,0,0,
3,3,0,3,3,0,0,0,0,0,
1,1,0,1,1,0,0,0,0,0,
3,1,2,2,-1,0,0,0,0,0,
4,0,1,4,-1,0,0,0,0,0,
11,0,1,10,-1,0,0,0,0,0,
3,0,3,3,-3,0,0,0,0,0,
1,0,1,1,-1,0,0,0,0,0,
3,0,1,2,-1,0,0,0,0,0,
5,5,0,5,5,0,0,0,0,0,
3,3,0,3,3,0,0,0,0,0,
3,0,0,3,0,0,0,0,0,0,
1,0,0,1,0,0,0,0,0,0,
2,2,0,2,2,0,0,0,0,0,
5,0,5,5,-5,0,0,0,0,0,
3,0,3,3,-3,0,0,0,0,0,
2,2,0,2,2,0,0,0,0,0,
2,0,2,2,-2,0,0,0,0,0,
5,0,0,5,0,0,0,0,0,0,
3,0,0,3,0,0,0,0,0,0,
2,2,0,2,2,0,0,0,0,0,
2,0,2,2,-2,0,0,0,0,0,
1,1,0,1,1,0,0,0,0,0,
2,0,0,2,0,0,0,0,0,0,
3,1,2,2,-1,0,0,0,0,0,
2,0,0,2,0,0,0,0,0,0,
1,0,1,1,-1,0,0,0,0,0,
1,1,0,1,1,0,0,0,0,0,
2,2,0,2,2,0,0,0,0,0,
3,0,1,2,-1,0,0,0,0,0,
1,0,0,1,0,0,0,0,0,0,
1,0,1,1,-1,0,0,0,0,0,
2,0,2,2,-2,0,0,0,0,0,
2,2,0,2,2,0,0,0,0,0,
1,1,0,1,1,0,0,0,0,0,
1,0,0,1,0,0,0,0,0,0,
1,0,0,1,0,0,0,0,0,0,
2,0,0,2,0,0,0,0,0,0,
1,1,0,1,1,0,0,0,0,0,
4,2,2,2,0,0,0,0,0,0,
2,1,1,2,0,0,0,0,0,0,
2,2,0,2,2,0,0,0,0,0,
1,1,0,1,1,0,0,0,0,0,
1,1,0,1,1,0,0,0,0,0,
1,0,1,1,-1,0,0,0,0,0,
1,1,0,1,1,0,0,0,0,0,
4,0,2,2,-2,0,0,0,0,0,
1,1,0,1,1,0,0,0,0,0,
2,0,1,2,-1,0,0,0,0,0,
2,0,2,2,-2,0,0,0,0,0,
4,4,0,4,4,0,0,0,0,0,
1,0,1,1,-1,0,0,0,0,0,
1,0,1,1,-1,0,0,0,0,0,
1,0,0,1,0,0,0,0,0,0,
2,1,1,1,0,0,0,0,0,0,
2,1,1,2,0,0,0,0,0,0,
2,0,0,2,0,0,0,0,0,0,
7,3,4,7,-1,0,0,0,0,0,
1,0,0,1,0,0,0,0,0,0,
1,0,0,1,0,0,0,0,0,0,
2,2,0,2,2,0,0,0,0,0,
2,0,1,1,-1,0,0,0,0,0,
1,1,0,1,1,0,0,0,0,0,
2,0,1,2,-1,0,0,0,0,0,
9,2,3,7,-1,0,0,0,0,0,
2,0,2,2,-2,0,0,0,0,0,
1,0,1,1,-1,0,0,0,0,0,
1,1,0,1,1,0,0,0,0,0,
2,0,0,2,0,0,0,0,0,0,
1,1,0,1,1,0,0,0,0,0,
9,9,0,9,9,0,0,0,0,0,
2,0,0,2,0,0,0,0,0,0,
1,0,0,1,0,0,0,0,0,0,
4,4,0,4,4,0,0,0,0,0,
1,0,1,1,-1,0,0,0,0,0,
1,0,1,1,-1,0,0,0,0,0,
1,1,0,1,1,0,0,0,0,0,
13,4,9,10,-5,0,0,0,0,0,
1,0,0,1,0,0,0,0,0,0,
4,0,4,4,-4,0,0,0,0,0,
1,0,0,1,0,0,0,0,0,0,
1,0,0,1,0,0,0,0,0,0,
7,7,0,7,7,0,0,0,0,0,
2,1,1,2,0,0,0,0,0,0,
13,0,4,10,-4,0,0,0,0,0,
2,2,0,2,2,0,0,0,0,0,
4,4,0,4,4,0,0,0,0,0,
4,0,0,4,0,0,0,0,0,0,
8,1,7,8,-6,0,0,0,0,0,
2,0,1,2,-1,0,0,0,0,0,
2,2,0,2,2,0,0,0,0,0,
4,2,2,4,0,0,0,0,0,0,
5,1,4,4,-3,0,0,0,0,0,
1,1,0,1,1,0,0,0,0,0,
8,0,1,8,-1,0,0,0,0,0,
2,0,2,2,-2,0,0,0,0,0,
1,1,0,1,1,0,0,0,0,0,
4,0,2,4,-2,0,0,0,0,0,
2,2,0,2,2,0,0,0,0,0,
5,0,1,4,-1,0,0,0,0,0,
1,0,1,1,-1,0,0,0,0,0,
2,2,0,2,2,0,0,0,0,0,
2,0,0,2,0,0,0,0,0,0,
1,0,1,1,-1,0,0,0,0,0,
3,1,2,2,-1,0,0,0,0,0,
1,0,0,1,0,0,0,0,0,0,
2,0,2,2,-2,0,0,0,0,0,
1,0,0,1,0,0,0,0,0,0,
3,0,1,2,-1,0,0,0,0,0,
2,2,0,2,2,0,0,0,0,0,
2,0,0,2,0,0,0,0,0,0,
3,1,2,3,-1,0,0,0,0,0,
4,4,0,4,4,0,0,0,0,0,
1,1,0,1,1,0,0,0,0,0,
5,5,0,5,5,0,0,0,0,0,
3,0,1,3,-1,0,0,0,0,0,
5,1,4,4,-3,0,0,0,0,0,
3,3,0,3,3,0,0,0,0,0,
15,14,1,6,13,0,0,0,0,0,
1,1,0,1,1,0,0,0,0,0,
13,8,5,8,3,0,0,0,0,0,
5,0,1,4,-1,0,0,0,0,0,
1,1,0,1,1,0,0,0,0,0,
4,1,3,3,-2,0,0,0,0,0,
15,0,14,6,-14,0,0,0,0,0,
1,0,1,1,-1,0,0,0,0,0,
13,0,8,8,-8,0,0,0,0,0,
1,0,1,1,-1,0,0,0,0,0,
4,0,1,3,-1,0,0,0,0,0,
1,0,0,1,0,0,0,0,0,0,
3,3,0,3,3,0,0,0,0,0,
1,0,0,1,0,0,0,0,0,0,
3,0,3,3,-3,0,0,0,0,0,
1,1,0,1,1,0,0,0,0,0,
3,0,0,3,0,0,0,0,0,0,
2,1,1,1,0,0,0,0,0,0,
4,4,0,4,4,0,0,0,0,0,
2,2,0,2,2,0,0,0,0,0,
2,2,0,2,2,0,0,0,0,0,
5,5,0,5,5,0,0,0,0,0,
1,1,0,1,1,0,0,0,0,0,
2,0,1,1,-1,0,0,0,0,0,
4,4,0,4,4,0,0,0,0,0,
5,1,4,4,-3,0,0,0,0,0,
4,2,2,4,0,0,0,0,0,0,
2,0,2,2,-2,0,0,0,0,0,
9,4,5,9,-1,0,0,0,0,0,
6,6,0,6,6,0,0,0,0,0,
1,0,1,1,-1,0,0,0,0,0,
4,0,4,4,-4,0,0,0,0,0,
5,0,1,4,-1,0,0,0,0,0,
4,4,0,4,4,0,0,0,0,0,
2,2,0,2,2,0,0,0,0,0,
4,0,2,4,-2,0,0,0,0,0,
6,6,0,6,6,0,0,0,0,0,
2,0,0,2,0,0,0,0,0,0,
10,1,4,9,-3,0,0,0,0,0,
7,1,6,6,-5,0,0,0,0,0,
1,0,0,1,0,0,0,0,0,0,
4,0,0,4,0,0,0,0,0,0,
6,2,4,5,-2,0,0,0,0,0,
4,2,2,3,0,0,0,0,0,0,
8,2,6,8,-4,0,0,0,0,0,
7,0,1,6,-1,0,0,0,0,0,
2,2,0,2,2,0,0,0,0,0,
2,2,0,2,2,0,0,0,0,0,
3,3,0,3,3,0,0,0,0,0,
8,8,0,8,8,0,0,0,0,0,
6,0,2,5,-2,0,0,0,0,0,
4,0,2,3,-2,0,0,0,0,0,
1,1,0,1,1,0,0,0,0,0,
9,1,2,8,-1,0,0,0,0,0,
2,0,2,2,-2,0,0,0,0,0,
5,3,2,5,1,0,0,0,0,0,
3,0,3,3,-3,0,0,0,0,0,
11,3,8,8,-5,0,0,0,0,0,
2,1,1,2,0,0,0,0,0,0,
2,0,0,2,0,0,0,0,0,0,
7,2,3,5,-1,0,0,0,0,0,
3,0,0,3,0,0,0,0,0,0,
12,1,3,8,-2,0,0,0,0,0,
2,0,1,2,-1,0,0,0,0,0,
1,1,0,1,1,0,0,0,0,0,
6,6,0,6,6,0,0,0,0,0,
5,4,1,5,3,0,0,0,0,0,
1,1,0,1,1,0,0,0,0,0,
6,0,6,6,-6,0,0,0,0,0,
8,8,0,8,8,0,0,0,0,0,
9,9,0,9,9,0,0,0,0,0,
5,0,4,5,-4,0,0,0,0,0,
5,4,1,1,3,0,0,0,0,0,
4,4,0,4,4,0,0,0,0,0,
6,0,0,6,0,0,0,0,0,0,
8,0,8,8,-8,0,0,0,0,0,
5,5,0,5,5,0,0,0,0,0,
11,2,9,9,-7,0,0,0,0,0,
5,0,4,1,-4,0,0,0,0,0,
1,1,0,1,1,0,0,0,0,0,
11,7,4,10,3,0,0,0,0,0,
8,0,0,8,0,0,0,0,0,0,
4,4,0,4,4,0,0,0,0,0,
5,0,5,5,-5,0,0,0,0,0,
11,0,2,9,-2,0,0,0,0,0,
5,5,0,5,5,0,0,0,0,0,
2,1,1,1,0,0,0,0,0,0,
15,4,7,10,-3,0,0,0,0,0,
4,0,4,4,-4,0,0,0,0,0,
5,0,0,5,0,0,0,0,0,0,
7,2,5,7,-3,0,0,0,0,0,
2,0,1,1,-1,0,0,0,0,0,
2,2,0,2,2,0,0,0,0,0,
7,7,0,7,7,0,0,0,0,0,
2,2,0,2,2,0,0,0,0,0,
5,1,0,4,1,0,0,0,0,0,
7,0,2,7,-2,0,0,0,0,0,
2,0,2,2,-2,0,0,0,0,0,
7,0,7,7,-7,0,0,0,0,0,
3,1,2,2,-1,0,0,0,0,0,
2,2,0,2,2,0,0,0,0,0,
2,0,0,2,0,0,0,0,0,0,
7,0,0,7,0,0,0,0,0,0,
3,0,1,2,-1,0,0,0,0,0,
4,4,0,4,4,0,0,0,0,0,
10,10,0,10,10,0,0,0,0,0,
3,1,2,2,-1,0,0,0,0,0,
4,4,0,4,4,0,0,0,0,0,
3,3,0,3,3,0,0,0,0,0,
3,3,0,3,3,0,0,0,0,0,
16,16,0,16,16,0,0,0,0,0,
6,2,4,6,-2,0,0,0,0,0,
10,0,10,10,-10,0,0,0,0,0,
3,0,1,2,-1,0,0,0,0,0,
6,2,4,4,-2,0,0,0,0,0,
3,0,3,3,-3,0,0,0,0,0,
3,3,0,3,3,0,0,0,0,0,
3,0,3,3,-3,0,0,0,0,0,
20,4,16,19,-12,0,0,0,0,0,
6,0,2,6,-2,0,0,0,0,0,
10,0,0,10,0,0,0,0,0,0,
6,0,2,4,-2,0,0,0,0,0,
1,1,0,1,1,0,0,0,0,0,
3,0,0,3,0,0,0,0,0,0,
4,1,3,3,-2,0,0,0,0,0,
3,0,0,3,0,0,0,0,0,0,
20,0,4,19,-4,0,0,0,0,0,
3,3,0,3,3,0,0,0,0,0,
2,1,1,2,0,0,0,0,0,0,
4,0,1,3,-1,0,0,0,0,0,
4,4,0,4,4,0,0,0,0,0,
3,0,3,3,-3,0,0,0,0,0,
2,2,0,2,2,0,0,0,0,0,
2,0,1,2,-1,0,0,0,0,0,
3,3,0,3,3,0,0,0,0,0,
4,0,4,4,-4,0,0,0,0,0,
3,0,0,3,0,0,0,0,0,0,
1,1,0,1,1,0,0,0,0,0,
2,2,0,2,2,0,0,0,0,0,
3,1,2,2,-1,0,0,0,0,0,
3,0,3,3,-3,0,0,0,0,0,
4,0,0,4,0,0,0,0,0,0,
1,0,1,1,-1,0,0,0,0,0,
3,3,0,3,3,0,0,0,0,0,
4,2,2,4,0,0,0,0,0,0,
3,0,1,2,-1,0,0,0,0,0,
3,0,0,3,0,0,0,0,0,0,
1,0,0,1,0,0,0,0,0,0,
4,1,3,3,-2,0,0,0,0,0,
4,0,2,4,-2,0,0,0,0,0,
3,3,0,3,3,0,0,0,0,0,
5,1,1,3,0,0,0,0,0,0,
4,1,3,4,-2,0,0,0,0,0,
2,2,0,2,2,0,0,0,0,0,
2,2,0,2,2,0,0,0,0,0,
1,1,0,1,1,0,0,0,0,0,
3,3,0,3,3,0,0,0,0,0,
8,8,0,8,8,0,0,0,0,0,
4,0,1,4,-1,0,0,0,0,0,
3,1,2,3,-1,0,0,0,0,0,
2,0,2,2,-2,0,0,0,0,0,
3,2,1,3,1,0,0,0,0,0,
3,3,0,3,3,0,0,0,0,0,
